date,store_id,product_id,category,base_price,actual_price,discount_pct,promotion_flag,is_holiday,stock_level_start,lead_time_days,true_demand,sales_qty,lost_sales_qty
2023-08-21,STR_003,PRD_08_HOME,Home,150,129,0.14,1,0,653,0,20,20,0
2023-08-21,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,235,0,26,26,0
2023-08-21,STR_004,PRD_02_ELEC,Electronics,599,515.14,0.14,1,0,32,4,15,15,0
2023-08-21,STR_004,PRD_03_GROC,Grocery,4.5,3.42,0.24,1,0,1870,0,382,382,0
2023-08-21,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,1119,0,175,175,0
2023-08-21,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,870,0,66,66,0
2023-08-21,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,519,0,44,44,0
2023-08-21,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1644,0,72,72,0
2023-08-21,STR_004,PRD_08_HOME,Home,150,150,0,0,0,379,0,28,28,0
2023-08-21,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,77,0,13,13,0
2023-08-21,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,299,0,12,12,0
2023-08-21,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2323,0,269,269,0
2023-08-21,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,458,2,124,124,0
2023-08-21,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,2327,0,66,,0
2023-08-21,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,466,0,27,27,0
2023-08-21,STR_005,PRD_07_HOME,Home,35,24.15,0.31,1,0,476,0,75,75,0
2023-08-21,STR_005,PRD_08_HOME,Home,150,108,0.28,1,0,117,0,24,24,0
2023-08-22,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,334,0,24,24,0
2023-08-22,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,173,0,6,6,0
2023-08-22,STR_001,PRD_03_GROC,Grocery,4.5,3.735,0.17,1,0,557,10,373,373,0
2023-08-22,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,579,2,184,184,0
2023-08-22,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,494,0,78,78,0
2023-08-22,STR_001,PRD_06_FASH,Apparel,95,63.65,0.33,1,0,586,0,49,49,0
2023-08-22,STR_001,PRD_07_HOME,Home,35,27.65,0.21,1,0,2359,0,85,85,0
2023-08-22,STR_001,PRD_08_HOME,Home,150,150,0,0,0,660,0,23,23,0
2023-08-22,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,132,0,8,8,0
2023-08-22,STR_002,PRD_02_ELEC,Electronics,599,515.14,0.14,1,0,43,3,15,15,0
2023-08-22,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3831,0,255,255,0
2023-08-22,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2276,0,120,120,0
2023-08-22,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1083,0,48,48,0
2023-08-22,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,571,0,26,26,0
2023-08-22,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1455,0,74,74,0
2023-08-22,STR_002,PRD_08_HOME,Home,150,132,0.12,1,0,603,0,32,32,0
2023-08-22,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,365,0,16,16,0
2023-08-22,STR_003,PRD_02_ELEC,Electronics,599,509.15,0.15,1,0,260,0,13,13,0
2023-08-22,STR_003,PRD_03_GROC,Grocery,4.5,3.375,0.25,1,0,2863,0,375,375,0
2023-08-22,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,6857,0,120,120,0
2023-08-22,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,1186,0,86,86,0
2023-08-22,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,983,0,44,44,0
2023-08-22,STR_003,PRD_07_HOME,Home,35,35,0,0,0,1949,0,69,69,0
2023-08-22,STR_003,PRD_08_HOME,Home,150,150,0,0,0,633,0,20,20,0
2023-08-22,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,209,0,18,18,0
2023-08-22,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,17,10,4,4,0
2023-08-22,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1488,0,316,316,0
2023-08-22,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,944,0,149,149,0
2023-08-22,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,804,0,65,65,0
2023-08-22,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,475,0,38,38,0
2023-08-22,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1572,0,94,94,0
2023-08-22,STR_004,PRD_08_HOME,Home,150,150,0,0,0,351,0,43,43,0
2023-08-22,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,64,8,18,18,0
2023-08-22,STR_005,PRD_02_ELEC,Electronics,599,521.13,0.13,1,0,287,0,9,9,0
2023-08-22,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2054,0,254,254,0
2023-08-22,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,334,3,116,116,0
2023-08-22,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,2261,0,49,49,0
2023-08-22,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,439,0,28,28,0
2023-08-22,STR_005,PRD_07_HOME,Home,35,35,0,0,0,401,0,56,56,0
2023-08-22,STR_005,PRD_08_HOME,Home,150,150,0,0,0,93,2,29,29,0
2023-08-23,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,310,0,22,22,0
2023-08-23,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,167,0,11,11,0
2023-08-23,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2764,0,376,376,0
2023-08-23,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,395,3,186,186,0
2023-08-23,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,918,0,92,92,0
2023-08-23,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,537,0,33,33,0
2023-08-23,STR_001,PRD_07_HOME,Home,35,35,0,0,0,2274,0,77,77,0
2023-08-23,STR_001,PRD_08_HOME,Home,150,135,0.1,1,0,637,0,31,31,0
2023-08-23,STR_002,PRD_01_ELEC,Electronics,299,266.11,0.11,1,0,124,0,20,,0
2023-08-23,STR_002,PRD_02_ELEC,Electronics,599,413.31,0.31,1,0,28,3,16,16,0
2023-08-23,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3576,0,253,253,0
2023-08-23,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2156,0,130,130,0
2023-08-23,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1035,0,60,60,0
2023-08-23,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,545,0,31,31,0
2023-08-23,STR_002,PRD_07_HOME,Home,35,29.4,0.16,1,0,1381,0,64,64,0
2023-08-23,STR_002,PRD_08_HOME,Home,150,150,0,0,0,571,0,23,23,0
2023-08-23,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,349,0,19,19,0
2023-08-23,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,247,0,8,8,0
2023-08-23,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2488,0,309,309,0
2023-08-23,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,6737,0,134,134,0
2023-08-23,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,1100,0,65,65,0
2023-08-23,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,939,0,30,30,0
2023-08-23,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2700,0,65,65,0
2023-08-23,STR_003,PRD_08_HOME,Home,150,133.5,0.11,1,0,613,0,33,33,0
2023-08-23,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,191,0,17,17,0
2023-08-23,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,0,3,10,0,10
2023-08-23,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1172,3,349,349,0
2023-08-23,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,795,0,184,184,0
2023-08-23,STR_004,PRD_05_FASH,Apparel,45,30.15,0.33,1,0,739,0,116,116,0
2023-08-23,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,437,0,36,36,0
2023-08-23,STR_004,PRD_07_HOME,Home,35,24.5,0.3,1,0,1478,0,105,105,0
2023-08-23,STR_004,PRD_08_HOME,Home,150,150,0,0,0,308,0,31,31,0
2023-08-23,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,46,3,17,17,0
2023-08-23,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,278,0,6,6,0
2023-08-23,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1800,0,219,219,0
2023-08-23,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,1564,0,120,120,0
2023-08-23,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,2212,0,62,62,0
2023-08-23,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,411,0,30,30,0
2023-08-23,STR_005,PRD_07_HOME,Home,35,26.6,0.24,1,0,345,0,85,85,0
2023-08-23,STR_005,PRD_08_HOME,Home,150,150,0,0,0,64,4,18,18,0
2023-08-24,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,288,0,23,23,0
2023-08-24,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,156,0,7,7,0
2023-08-24,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2388,0,367,367,0
2023-08-24,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1494,0,177,177,0
2023-08-24,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,826,0,89,89,0
2023-08-24,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,504,0,38,38,0
2023-08-24,STR_001,PRD_07_HOME,Home,35,29.75,0.15,1,0,2197,0,91,91,0
2023-08-24,STR_001,PRD_08_HOME,Home,150,150,0,0,0,606,0,19,19,0
2023-08-24,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,104,0,23,23,0
2023-08-24,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,12,3,10,10,0
2023-08-24,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3323,0,279,279,0
2023-08-24,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2026,0,101,101,0
2023-08-24,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,975,0,37,37,0
2023-08-24,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,514,0,25,25,0
2023-08-24,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1317,0,67,67,0
2023-08-24,STR_002,PRD_08_HOME,Home,150,150,0,0,0,548,0,13,13,0
2023-08-24,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,330,0,12,12,0
2023-08-24,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,239,0,8,8,0
2023-08-24,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2179,0,293,293,0
2023-08-24,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,6603,0,149,149,0
2023-08-24,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,1035,0,78,78,0
2023-08-24,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,909,0,27,27,0
2023-08-24,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2635,0,69,69,0
2023-08-24,STR_003,PRD_08_HOME,Home,150,150,0,0,0,580,0,20,20,0
2023-08-24,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,174,0,18,18,0
2023-08-24,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,3,3,18,3,15
2023-08-24,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,823,3,298,298,0
2023-08-24,STR_004,PRD_04_GROC,Grocery,12,9.6,0.2,1,0,611,3,189,189,0
2023-08-24,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,623,0,63,63,0
2023-08-24,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,401,0,44,44,0
2023-08-24,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1373,0,76,76,0
2023-08-24,STR_004,PRD_08_HOME,Home,150,150,0,0,0,277,0,36,36,0
2023-08-24,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,29,2,14,14,0
2023-08-24,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,272,0,5,5,0
2023-08-24,STR_005,PRD_03_GROC,Grocery,4.5,3.555,0.21,1,0,1581,0,269,269,0
2023-08-24,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2666,0,129,129,0
2023-08-24,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,2150,0,43,43,0
2023-08-24,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,381,0,29,29,0
2023-08-24,STR_005,PRD_07_HOME,Home,35,35,0,0,0,260,4,63,63,0
2023-08-24,STR_005,PRD_08_HOME,Home,150,150,0,0,0,262,0,27,27,0
2023-08-25,STR_001,PRD_01_ELEC,Electronics,299,242.19,0.19,1,0,265,0,21,21,0
2023-08-25,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,149,0,8,8,0
2023-08-25,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2021,0,343,343,0
2023-08-25,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1317,0,139,139,0
2023-08-25,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,737,0,71,71,0
2023-08-25,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,466,0,31,31,0
2023-08-25,STR_001,PRD_07_HOME,Home,35,35,0,0,0,2106,0,82,82,0
2023-08-25,STR_001,PRD_08_HOME,Home,150,150,0,0,0,587,0,36,36,0
2023-08-25,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,81,0,8,8,0
2023-08-25,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,86,0,8,8,0
2023-08-25,STR_002,PRD_03_GROC,Grocery,4.5,3.15,0.3,1,0,3044,0,289,289,0
2023-08-25,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1925,0,110,110,0
2023-08-25,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,938,0,67,67,0
2023-08-25,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,489,0,33,33,0
2023-08-25,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1250,0,60,60,0
2023-08-25,STR_002,PRD_08_HOME,Home,150,150,0,0,0,535,0,24,24,0
2023-08-25,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,318,0,20,20,0
2023-08-25,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,231,0,4,,0
2023-08-25,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1886,0,290,290,0
2023-08-25,STR_003,PRD_04_GROC,Grocery,12,9.12,0.24,1,0,6454,0,195,195,0
2023-08-25,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,957,0,78,78,0
2023-08-25,STR_003,PRD_06_FASH,Apparel,95,64.6,0.32,1,0,882,0,48,48,0
2023-08-25,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2566,0,71,71,0
2023-08-25,STR_003,PRD_08_HOME,Home,150,111,0.26,1,0,560,0,35,35,0
2023-08-25,STR_004,PRD_01_ELEC,Electronics,299,254.15,0.15,1,0,156,0,33,33,0
2023-08-25,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,95,0,10,10,0
2023-08-25,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,525,4,347,347,0
2023-08-25,STR_004,PRD_04_GROC,Grocery,12,8.88,0.26,1,0,422,4,206,206,0
2023-08-25,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,560,0,79,79,0
2023-08-25,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,357,0,31,31,0
2023-08-25,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1297,0,87,87,0
2023-08-25,STR_004,PRD_08_HOME,Home,150,150,0,0,0,241,0,27,27,0
2023-08-25,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,15,3,16,15,1
2023-08-25,STR_005,PRD_02_ELEC,Electronics,599,419.3,0.3,1,0,267,0,17,17,0
2023-08-25,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1312,0,272,272,0
2023-08-25,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,3999,0,133,133,0
2023-08-25,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,2107,0,58,58,0
2023-08-25,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,352,0,16,16,0
2023-08-25,STR_005,PRD_07_HOME,Home,35,35,0,0,0,197,2,53,53,0
2023-08-25,STR_005,PRD_08_HOME,Home,150,150,0,0,0,235,0,15,15,0
2023-08-26,STR_001,PRD_01_ELEC,Electronics,299,215.28,0.28,1,0,244,0,38,38,0
2023-08-26,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,141,0,8,8,0
2023-08-26,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1678,0,568,568,0
2023-08-26,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2649,0,273,273,0
2023-08-26,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,666,0,49,49,0
2023-08-26,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,435,0,36,36,0
2023-08-26,STR_001,PRD_07_HOME,Home,35,23.1,0.34,1,0,2024,0,123,123,0
2023-08-26,STR_001,PRD_08_HOME,Home,150,150,0,0,0,551,0,28,28,0
2023-08-26,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,73,2,17,17,0
2023-08-26,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,178,0,5,5,0
2023-08-26,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2755,0,435,435,0
2023-08-26,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1815,0,174,174,0
2023-08-26,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,871,0,68,68,0
2023-08-26,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,456,0,21,21,0
2023-08-26,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1190,0,55,55,0
2023-08-26,STR_002,PRD_08_HOME,Home,150,150,0,0,0,511,0,21,21,0
2023-08-26,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,298,0,16,16,0
2023-08-26,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,227,0,10,10,0
2023-08-26,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1596,0,517,517,0
2023-08-26,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,6259,0,230,230,0
2023-08-26,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,879,0,70,70,0
2023-08-26,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,834,0,35,35,0
2023-08-26,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2495,0,88,88,0
2023-08-26,STR_003,PRD_08_HOME,Home,150,150,0,0,0,525,0,22,22,0
2023-08-26,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,123,0,19,19,0
2023-08-26,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,194,0,14,14,0
2023-08-26,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2855,0,530,530,0
2023-08-26,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,216,7,275,216,59
2023-08-26,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,481,0,79,79,0
2023-08-26,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,631,0,40,40,0
2023-08-26,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1210,0,82,82,0
2023-08-26,STR_004,PRD_08_HOME,Home,150,150,0,0,0,214,0,23,23,0
2023-08-26,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,376,0,16,16,0
2023-08-26,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,250,0,11,11,0
2023-08-26,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1040,4,426,426,0
2023-08-26,STR_005,PRD_04_GROC,Grocery,12,9.96,0.17,1,0,3866,0,216,216,0
2023-08-26,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,2049,0,49,49,0
2023-08-26,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,336,0,21,21,0
2023-08-26,STR_005,PRD_07_HOME,Home,35,35,0,0,0,144,4,57,57,0
2023-08-26,STR_005,PRD_08_HOME,Home,150,150,0,0,0,220,0,19,19,0
2023-08-27,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,206,0,21,21,0
2023-08-27,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,133,0,11,11,0
2023-08-27,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,4053,0,530,530,0
2023-08-27,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2376,0,263,263,0
2023-08-27,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,617,0,72,72,0
2023-08-27,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,399,0,39,39,0
2023-08-27,STR_001,PRD_07_HOME,Home,35,23.1,0.34,1,0,1901,0,141,141,0
2023-08-27,STR_001,PRD_08_HOME,Home,150,99,0.34,1,0,523,0,56,56,0
2023-08-27,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,56,2,16,16,0
2023-08-27,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,283,0,8,8,0
2023-08-27,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2320,0,415,415,0
2023-08-27,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1641,0,169,169,0
2023-08-27,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,803,0,57,57,0
2023-08-27,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,435,0,26,26,0
2023-08-27,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1135,0,79,79,0
2023-08-27,STR_002,PRD_08_HOME,Home,150,150,0,0,0,490,0,20,20,0
2023-08-27,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,282,0,24,24,0
2023-08-27,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,217,0,12,12,0
2023-08-27,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1079,3,438,438,0
2023-08-27,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,6029,0,254,254,0
2023-08-27,STR_003,PRD_05_FASH,Apparel,45,38.25,0.15,1,0,809,0,71,71,0
2023-08-27,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,799,0,33,33,0
2023-08-27,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2407,0,88,88,0
2023-08-27,STR_003,PRD_08_HOME,Home,150,150,0,0,0,503,0,19,19,0
2023-08-27,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,104,0,23,23,0
2023-08-27,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,292,0,18,18,0
2023-08-27,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5300,0,588,588,0
2023-08-27,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,1258,0,296,296,0
2023-08-27,STR_004,PRD_05_FASH,Apparel,45,31.5,0.3,1,0,402,0,97,97,0
2023-08-27,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,591,0,37,37,0
2023-08-27,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1128,0,98,98,0
2023-08-27,STR_004,PRD_08_HOME,Home,150,150,0,0,0,191,0,29,29,0
2023-08-27,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,360,0,11,11,0
2023-08-27,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,239,0,11,11,0
2023-08-27,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,614,2,352,352,0
2023-08-27,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,3650,0,205,205,0
2023-08-27,STR_005,PRD_05_FASH,Apparel,45,40.5,0.1,1,0,2000,0,58,58,0
2023-08-27,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,315,0,30,30,0
2023-08-27,STR_005,PRD_07_HOME,Home,35,28.35,0.19,1,0,783,0,71,71,0
2023-08-27,STR_005,PRD_08_HOME,Home,150,106.5,0.29,1,0,435,0,33,33,0
2023-08-28,STR_001,PRD_01_ELEC,Electronics,299,197.34,0.34,1,0,185,0,49,49,0
2023-08-28,STR_001,PRD_02_ELEC,Electronics,599,515.14,0.14,1,0,122,0,14,14,0
2023-08-28,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3523,0,393,393,0
2023-08-28,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2113,0,153,153,0
2023-08-28,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,545,0,68,68,0
2023-08-28,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,360,0,34,34,0
2023-08-28,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1760,0,70,70,0
2023-08-28,STR_001,PRD_08_HOME,Home,150,150,0,0,0,467,0,31,31,0
2023-08-28,STR_002,PRD_01_ELEC,Electronics,299,218.27,0.27,1,0,194,0,28,,0
2023-08-28,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,275,0,9,9,0
2023-08-28,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1905,0,258,258,0
2023-08-28,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1472,0,110,110,0
2023-08-28,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,746,0,56,56,0
2023-08-28,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,409,0,27,27,0
2023-08-28,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1056,0,63,63,0
2023-08-28,STR_002,PRD_08_HOME,Home,150,150,0,0,0,470,0,11,11,0
2023-08-28,STR_003,PRD_01_ELEC,Electronics,299,221.26,0.26,1,0,258,0,30,30,0
2023-08-28,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,205,0,16,16,0
2023-08-28,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,641,2,282,282,0
2023-08-28,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,5775,0,136,136,0
2023-08-28,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,738,0,62,62,0
2023-08-28,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,766,0,31,31,0
2023-08-28,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2319,0,72,72,0
2023-08-28,STR_003,PRD_08_HOME,Home,150,150,0,0,0,484,0,25,25,0
2023-08-28,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,81,2,27,27,0
2023-08-28,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,274,0,5,5,0
2023-08-28,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,4712,0,298,298,0
2023-08-28,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,962,0,176,176,0
2023-08-28,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,305,0,76,76,0
2023-08-28,STR_004,PRD_06_FASH,Apparel,95,70.3,0.26,1,0,554,0,52,52,0
2023-08-28,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1030,0,70,70,0
2023-08-28,STR_004,PRD_08_HOME,Home,150,126,0.16,1,0,162,0,39,39,0
