purchase_order_id,store_id,product_id,category,supplier_id,order_date,expected_arrival_date,ordered_qty,planned_lead_time_days,cancelled_flag,data_origin
PO-SIM-0000790,S003,P0014,Groceries,SUP-04,2023-12-02,2023-12-08,83,6,False,simulation
PO-SIM-0000791,S003,P0019,Groceries,SUP-04,2023-12-02,2023-12-08,100,6,False,simulation
PO-SIM-0000792,S004,P0002,Groceries,SUP-04,2023-12-02,2023-12-08,50,6,False,simulation
PO-SIM-0000793,S004,P0008,Furniture,SUP-03,2023-12-02,2023-12-07,5,5,False,simulation
PO-SIM-0000794,S004,P0017,Clothing,SUP-01,2023-12-02,2023-12-05,12,3,False,simulation
PO-SIM-0000795,S004,P0018,Furniture,SUP-03,2023-12-02,2023-12-07,21,5,False,simulation
PO-SIM-0000796,S004,P0019,Clothing,SUP-01,2023-12-02,2023-12-05,22,3,False,simulation
PO-SIM-0000797,S005,P0001,Groceries,SUP-04,2023-12-02,2023-12-08,201,6,True,simulation
PO-SIM-0000798,S005,P0002,Electronics,SUP-02,2023-12-02,2023-12-06,58,4,False,simulation
PO-SIM-0000799,S005,P0016,Toys,SUP-05,2023-12-02,2023-12-05,27,3,False,simulation
PO-SIM-0000800,S005,P0018,Clothing,SUP-01,2023-12-02,2023-12-05,85,3,False,simulation
PO-SIM-0000801,S005,P0019,Furniture,SUP-03,2023-12-02,2023-12-07,93,5,False,simulation
PO-SIM-0000802,S005,P0020,Toys,SUP-05,2023-12-02,2023-12-05,54,3,False,simulation
PO-SIM-0000803,S001,P0001,Electronics,SUP-02,2023-12-03,2023-12-07,97,4,False,simulation
PO-SIM-0000804,S001,P0006,Toys,SUP-05,2023-12-03,2023-12-06,162,3,False,simulation
PO-SIM-0000805,S001,P0008,Electronics,SUP-02,2023-12-03,2023-12-07,35,4,False,simulation
PO-SIM-0000806,S001,P0017,Toys,SUP-05,2023-12-03,2023-12-06,86,3,False,simulation
PO-SIM-0000807,S001,P0018,Groceries,SUP-04,2023-12-03,2023-12-09,32,6,False,simulation
PO-SIM-0000808,S001,P0019,Furniture,SUP-03,2023-12-03,2023-12-08,67,5,False,simulation
PO-SIM-0000809,S002,P0008,Groceries,SUP-04,2023-12-03,2023-12-09,43,6,False,simulation
PO-SIM-0000810,S002,P0010,Groceries,SUP-04,2023-12-03,2023-12-09,4,6,False,simulation
PO-SIM-0000811,S003,P0004,Groceries,SUP-04,2023-12-03,2023-12-09,68,6,True,simulation
PO-SIM-0000812,S003,P0005,Toys,SUP-05,2023-12-03,2023-12-06,79,3,True,simulation
PO-SIM-0000813,S003,P0006,Toys,SUP-05,2023-12-03,2023-12-06,52,3,False,simulation
PO-SIM-0000814,S003,P0009,Groceries,SUP-04,2023-12-03,2023-12-09,70,6,False,simulation
PO-SIM-0000815,S003,P0010,Groceries,SUP-04,2023-12-03,2023-12-09,58,6,False,simulation
PO-SIM-0000816,S003,P0016,Electronics,SUP-02,2023-12-03,2023-12-07,128,4,False,simulation
PO-SIM-0000817,S003,P0019,Groceries,SUP-04,2023-12-03,2023-12-09,31,6,False,simulation
PO-SIM-0000818,S004,P0005,Clothing,SUP-01,2023-12-03,2023-12-06,48,3,False,simulation
PO-SIM-0000819,S004,P0006,Groceries,SUP-04,2023-12-03,2023-12-09,3,6,False,simulation
PO-SIM-0000820,S004,P0012,Electronics,SUP-02,2023-12-03,2023-12-07,97,4,False,simulation
PO-SIM-0000821,S004,P0015,Furniture,SUP-03,2023-12-03,2023-12-08,49,5,False,simulation
PO-SIM-0000822,S005,P0003,Toys,SUP-05,2023-12-03,2023-12-06,30,3,False,simulation
PO-SIM-0000823,S005,P0008,Groceries,SUP-04,2023-12-03,2023-12-09,83,6,False,simulation
PO-SIM-0000824,S005,P0012,Furniture,SUP-03,2023-12-03,2023-12-08,69,5,False,simulation
PO-SIM-0000825,S005,P0013,Groceries,SUP-04,2023-12-03,2023-12-09,48,6,False,simulation
PO-SIM-0000826,S005,P0016,Toys,SUP-05,2023-12-03,2023-12-06,181,3,True,simulation
PO-SIM-0000827,S005,P0017,Toys,SUP-05,2023-12-03,2023-12-06,65,3,False,simulation
PO-SIM-0000828,S005,P0020,Toys,SUP-05,2023-12-03,2023-12-06,41,3,False,simulation
PO-SIM-0000829,S001,P0002,Clothing,SUP-01,2023-12-04,2023-12-07,62,3,False,simulation
PO-SIM-0000830,S001,P0007,Groceries,SUP-04,2023-12-04,2023-12-10,89,6,False,simulation
PO-SIM-0000831,S001,P0008,Electronics,SUP-02,2023-12-04,2023-12-08,34,4,False,simulation
PO-SIM-0000832,S001,P0009,Clothing,SUP-01,2023-12-04,2023-12-07,81,3,False,simulation
PO-SIM-0000833,S001,P0013,Toys,SUP-05,2023-12-04,2023-12-07,9,3,False,simulation
PO-SIM-0000834,S001,P0015,Toys,SUP-05,2023-12-04,2023-12-07,60,3,False,simulation
PO-SIM-0000835,S001,P0016,Groceries,SUP-04,2023-12-04,2023-12-10,81,6,False,simulation
PO-SIM-0000836,S001,P0017,Toys,SUP-05,2023-12-04,2023-12-07,13,3,False,simulation
PO-SIM-0000837,S002,P0006,Clothing,SUP-01,2023-12-04,2023-12-07,107,3,False,simulation
PO-SIM-0000838,S002,P0007,Toys,SUP-05,2023-12-04,2023-12-07,71,3,False,simulation
PO-SIM-0000839,S002,P0008,Groceries,SUP-04,2023-12-04,2023-12-10,84,6,False,simulation
PO-SIM-0000840,S002,P0010,Groceries,SUP-04,2023-12-04,2023-12-10,47,6,False,simulation
PO-SIM-0000841,S002,P0011,Groceries,SUP-04,2023-12-04,2023-12-10,12,6,True,simulation
PO-SIM-0000842,S002,P0018,Clothing,SUP-01,2023-12-04,2023-12-07,21,3,False,simulation
PO-SIM-0000843,S003,P0003,Electronics,SUP-02,2023-12-04,2023-12-08,1,4,False,simulation
PO-SIM-0000844,S003,P0010,Groceries,SUP-04,2023-12-04,2023-12-10,45,6,False,simulation
PO-SIM-0000845,S004,P0008,Furniture,SUP-03,2023-12-04,2023-12-09,7,5,False,simulation
PO-SIM-0000846,S004,P0018,Furniture,SUP-03,2023-12-04,2023-12-09,13,5,False,simulation
PO-SIM-0000847,S004,P0019,Clothing,SUP-01,2023-12-04,2023-12-07,15,3,False,simulation
PO-SIM-0000848,S005,P0003,Toys,SUP-05,2023-12-04,2023-12-07,9,3,False,simulation
PO-SIM-0000849,S005,P0004,Groceries,SUP-04,2023-12-04,2023-12-10,69,6,False,simulation
PO-SIM-0000850,S005,P0007,Groceries,SUP-04,2023-12-04,2023-12-10,67,6,False,simulation
PO-SIM-0000851,S005,P0008,Groceries,SUP-04,2023-12-04,2023-12-10,32,6,False,simulation
PO-SIM-0000852,S005,P0017,Toys,SUP-05,2023-12-04,2023-12-07,38,3,False,simulation
PO-SIM-0000853,S005,P0018,Clothing,SUP-01,2023-12-04,2023-12-07,77,3,False,simulation
PO-SIM-0000854,S005,P0020,Toys,SUP-05,2023-12-04,2023-12-07,81,3,False,simulation
PO-SIM-0000855,S001,P0008,Electronics,SUP-02,2023-12-05,2023-12-09,77,4,False,simulation
PO-SIM-0000856,S001,P0016,Groceries,SUP-04,2023-12-05,2023-12-11,195,6,False,simulation
PO-SIM-0000857,S001,P0017,Toys,SUP-05,2023-12-05,2023-12-08,37,3,False,simulation
PO-SIM-0000858,S001,P0018,Groceries,SUP-04,2023-12-05,2023-12-11,63,6,False,simulation
PO-SIM-0000859,S002,P0002,Toys,SUP-05,2023-12-05,2023-12-08,8,3,False,simulation
PO-SIM-0000860,S002,P0006,Clothing,SUP-01,2023-12-05,2023-12-08,85,3,False,simulation
PO-SIM-0000861,S002,P0008,Groceries,SUP-04,2023-12-05,2023-12-11,111,6,False,simulation
PO-SIM-0000862,S002,P0016,Clothing,SUP-01,2023-12-05,2023-12-08,115,3,False,simulation
PO-SIM-0000863,S002,P0018,Clothing,SUP-01,2023-12-05,2023-12-08,45,3,False,simulation
PO-SIM-0000864,S003,P0009,Groceries,SUP-04,2023-12-05,2023-12-11,5,6,False,simulation
PO-SIM-0000865,S004,P0001,Groceries,SUP-04,2023-12-05,2023-12-11,30,6,False,simulation
PO-SIM-0000866,S004,P0002,Groceries,SUP-04,2023-12-05,2023-12-11,31,6,False,simulation
PO-SIM-0000867,S004,P0005,Clothing,SUP-01,2023-12-05,2023-12-08,100,3,False,simulation
PO-SIM-0000868,S004,P0008,Furniture,SUP-03,2023-12-05,2023-12-10,31,5,False,simulation
PO-SIM-0000869,S004,P0009,Clothing,SUP-01,2023-12-05,2023-12-08,41,3,False,simulation
PO-SIM-0000870,S004,P0013,Groceries,SUP-04,2023-12-05,2023-12-11,30,6,False,simulation
PO-SIM-0000871,S004,P0014,Furniture,SUP-03,2023-12-05,2023-12-10,35,5,False,simulation
PO-SIM-0000872,S004,P0017,Clothing,SUP-01,2023-12-05,2023-12-08,41,3,False,simulation
PO-SIM-0000873,S004,P0018,Furniture,SUP-03,2023-12-05,2023-12-10,35,5,False,simulation
PO-SIM-0000874,S004,P0019,Clothing,SUP-01,2023-12-05,2023-12-08,25,3,False,simulation
PO-SIM-0000875,S005,P0001,Groceries,SUP-04,2023-12-05,2023-12-11,61,6,False,simulation
PO-SIM-0000876,S005,P0004,Groceries,SUP-04,2023-12-05,2023-12-11,74,6,False,simulation
PO-SIM-0000877,S005,P0008,Groceries,SUP-04,2023-12-05,2023-12-11,56,6,False,simulation
PO-SIM-0000878,S005,P0015,Groceries,SUP-04,2023-12-05,2023-12-11,3,6,False,simulation
PO-SIM-0000879,S005,P0017,Toys,SUP-05,2023-12-05,2023-12-08,21,3,False,simulation
PO-SIM-0000880,S005,P0018,Clothing,SUP-01,2023-12-05,2023-12-08,118,3,False,simulation
PO-SIM-0000881,S005,P0020,Toys,SUP-05,2023-12-05,2023-12-08,80,3,False,simulation
PO-SIM-0000882,S001,P0004,Electronics,SUP-02,2023-12-06,2023-12-10,54,4,False,simulation
PO-SIM-0000883,S001,P0013,Toys,SUP-05,2023-12-06,2023-12-09,58,3,False,simulation
PO-SIM-0000884,S001,P0015,Toys,SUP-05,2023-12-06,2023-12-09,101,3,False,simulation
PO-SIM-0000885,S001,P0017,Toys,SUP-05,2023-12-06,2023-12-09,73,3,False,simulation
PO-SIM-0000886,S001,P0018,Groceries,SUP-04,2023-12-06,2023-12-12,17,6,False,simulation
PO-SIM-0000887,S001,P0019,Furniture,SUP-03,2023-12-06,2023-12-11,12,5,False,simulation
PO-SIM-0000888,S002,P0006,Clothing,SUP-01,2023-12-06,2023-12-09,4,3,False,simulation
PO-SIM-0000889,S002,P0010,Groceries,SUP-04,2023-12-06,2023-12-12,33,6,False,simulation
PO-SIM-0000890,S002,P0018,Clothing,SUP-01,2023-12-06,2023-12-09,13,3,False,simulation
PO-SIM-0000891,S003,P0003,Electronics,SUP-02,2023-12-06,2023-12-10,38,4,False,simulation
PO-SIM-0000892,S003,P0006,Toys,SUP-05,2023-12-06,2023-12-09,77,3,False,simulation
PO-SIM-0000893,S003,P0009,Groceries,SUP-04,2023-12-06,2023-12-12,121,6,False,simulation
PO-SIM-0000894,S003,P0010,Groceries,SUP-04,2023-12-06,2023-12-12,81,6,False,simulation
PO-SIM-0000895,S003,P0016,Electronics,SUP-02,2023-12-06,2023-12-10,37,4,False,simulation
PO-SIM-0000896,S003,P0017,Furniture,SUP-03,2023-12-06,2023-12-11,41,5,False,simulation
PO-SIM-0000897,S003,P0019,Groceries,SUP-04,2023-12-06,2023-12-12,21,6,False,simulation
PO-SIM-0000898,S004,P0001,Groceries,SUP-04,2023-12-06,2023-12-12,128,6,False,simulation
PO-SIM-0000899,S004,P0012,Electronics,SUP-02,2023-12-06,2023-12-10,16,4,False,simulation
PO-SIM-0000900,S004,P0016,Furniture,SUP-03,2023-12-06,2023-12-11,29,5,False,simulation
PO-SIM-0000901,S004,P0017,Clothing,SUP-01,2023-12-06,2023-12-09,7,3,False,simulation
PO-SIM-0000902,S004,P0018,Furniture,SUP-03,2023-12-06,2023-12-11,37,5,False,simulation
PO-SIM-0000903,S004,P0019,Clothing,SUP-01,2023-12-06,2023-12-09,32,3,False,simulation
PO-SIM-0000904,S005,P0002,Electronics,SUP-02,2023-12-06,2023-12-10,7,4,False,simulation
PO-SIM-0000905,S005,P0003,Toys,SUP-05,2023-12-06,2023-12-09,7,3,False,simulation
PO-SIM-0000906,S005,P0004,Groceries,SUP-04,2023-12-06,2023-12-12,111,6,False,simulation
PO-SIM-0000907,S005,P0007,Groceries,SUP-04,2023-12-06,2023-12-12,34,6,False,simulation
PO-SIM-0000908,S005,P0017,Toys,SUP-05,2023-12-06,2023-12-09,52,3,False,simulation
PO-SIM-0000909,S005,P0018,Clothing,SUP-01,2023-12-06,2023-12-09,1,3,False,simulation
PO-SIM-0000910,S005,P0019,Furniture,SUP-03,2023-12-06,2023-12-11,22,5,False,simulation
PO-SIM-0000911,S001,P0002,Clothing,SUP-01,2023-12-07,2023-12-10,9,3,False,simulation
PO-SIM-0000912,S001,P0008,Electronics,SUP-02,2023-12-07,2023-12-11,56,4,False,simulation
PO-SIM-0000913,S001,P0009,Clothing,SUP-01,2023-12-07,2023-12-10,8,3,False,simulation
PO-SIM-0000914,S001,P0012,Groceries,SUP-04,2023-12-07,2023-12-13,107,6,False,simulation
PO-SIM-0000915,S001,P0015,Toys,SUP-05,2023-12-07,2023-12-10,62,3,False,simulation
PO-SIM-0000916,S002,P0006,Clothing,SUP-01,2023-12-07,2023-12-10,138,3,False,simulation
PO-SIM-0000917,S002,P0008,Groceries,SUP-04,2023-12-07,2023-12-13,95,6,False,simulation
PO-SIM-0000918,S002,P0009,Groceries,SUP-04,2023-12-07,2023-12-13,61,6,False,simulation
PO-SIM-0000919,S002,P0010,Groceries,SUP-04,2023-12-07,2023-12-13,10,6,False,simulation
PO-SIM-0000920,S002,P0018,Clothing,SUP-01,2023-12-07,2023-12-10,2,3,False,simulation
PO-SIM-0000921,S003,P0003,Electronics,SUP-02,2023-12-07,2023-12-11,39,4,False,simulation
PO-SIM-0000922,S003,P0011,Electronics,SUP-02,2023-12-07,2023-12-11,156,4,False,simulation
PO-SIM-0000923,S004,P0005,Clothing,SUP-01,2023-12-07,2023-12-10,63,3,False,simulation
PO-SIM-0000924,S004,P0006,Groceries,SUP-04,2023-12-07,2023-12-13,118,6,False,simulation
PO-SIM-0000925,S004,P0009,Clothing,SUP-01,2023-12-07,2023-12-10,61,3,False,simulation
PO-SIM-0000926,S004,P0012,Electronics,SUP-02,2023-12-07,2023-12-11,36,4,False,simulation
PO-SIM-0000927,S005,P0005,Groceries,SUP-04,2023-12-07,2023-12-13,83,6,False,simulation
PO-SIM-0000928,S005,P0007,Groceries,SUP-04,2023-12-07,2023-12-13,156,6,False,simulation
PO-SIM-0000929,S005,P0008,Groceries,SUP-04,2023-12-07,2023-12-13,88,6,False,simulation
PO-SIM-0000930,S005,P0014,Furniture,SUP-03,2023-12-07,2023-12-12,56,5,False,simulation
PO-SIM-0000931,S001,P0001,Electronics,SUP-02,2023-12-08,2023-12-12,11,4,False,simulation
PO-SIM-0000932,S001,P0008,Electronics,SUP-02,2023-12-08,2023-12-12,12,4,False,simulation
PO-SIM-0000933,S001,P0009,Clothing,SUP-01,2023-12-08,2023-12-11,61,3,False,simulation
PO-SIM-0000934,S001,P0013,Toys,SUP-05,2023-12-08,2023-12-11,41,3,False,simulation
PO-SIM-0000935,S001,P0015,Toys,SUP-05,2023-12-08,2023-12-11,50,3,False,simulation
PO-SIM-0000936,S001,P0017,Toys,SUP-05,2023-12-08,2023-12-11,71,3,False,simulation
PO-SIM-0000937,S002,P0005,Electronics,SUP-02,2023-12-08,2023-12-12,3,4,False,simulation
PO-SIM-0000938,S002,P0006,Clothing,SUP-01,2023-12-08,2023-12-11,56,3,False,simulation
PO-SIM-0000939,S002,P0009,Groceries,SUP-04,2023-12-08,2023-12-14,1,6,False,simulation
PO-SIM-0000940,S002,P0010,Groceries,SUP-04,2023-12-08,2023-12-14,31,6,False,simulation
PO-SIM-0000941,S002,P0011,Groceries,SUP-04,2023-12-08,2023-12-14,30,6,False,simulation
PO-SIM-0000942,S003,P0001,Toys,SUP-05,2023-12-08,2023-12-11,47,3,False,simulation
PO-SIM-0000943,S003,P0006,Toys,SUP-05,2023-12-08,2023-12-11,72,3,False,simulation
PO-SIM-0000944,S003,P0009,Groceries,SUP-04,2023-12-08,2023-12-14,49,6,False,simulation
PO-SIM-0000945,S003,P0010,Groceries,SUP-04,2023-12-08,2023-12-14,144,6,False,simulation
PO-SIM-0000946,S003,P0016,Electronics,SUP-02,2023-12-08,2023-12-12,103,4,False,simulation
PO-SIM-0000947,S003,P0019,Groceries,SUP-04,2023-12-08,2023-12-14,27,6,False,simulation
PO-SIM-0000948,S004,P0003,Furniture,SUP-03,2023-12-08,2023-12-13,47,5,False,simulation
PO-SIM-0000949,S004,P0016,Furniture,SUP-03,2023-12-08,2023-12-13,2,5,False,simulation
PO-SIM-0000950,S004,P0017,Clothing,SUP-01,2023-12-08,2023-12-11,54,3,False,simulation
PO-SIM-0000951,S005,P0001,Groceries,SUP-04,2023-12-08,2023-12-14,103,6,False,simulation
PO-SIM-0000952,S005,P0003,Toys,SUP-05,2023-12-08,2023-12-11,8,3,False,simulation
PO-SIM-0000953,S005,P0004,Groceries,SUP-04,2023-12-08,2023-12-14,40,6,False,simulation
PO-SIM-0000954,S005,P0017,Toys,SUP-05,2023-12-08,2023-12-11,20,3,False,simulation
PO-SIM-0000955,S005,P0018,Clothing,SUP-01,2023-12-08,2023-12-11,87,3,False,simulation
PO-SIM-0000956,S005,P0020,Toys,SUP-05,2023-12-08,2023-12-11,17,3,False,simulation
PO-SIM-0000957,S001,P0007,Groceries,SUP-04,2023-12-09,2023-12-15,30,6,False,simulation
PO-SIM-0000958,S001,P0015,Toys,SUP-05,2023-12-09,2023-12-12,45,3,False,simulation
PO-SIM-0000959,S002,P0008,Groceries,SUP-04,2023-12-09,2023-12-15,84,6,False,simulation
PO-SIM-0000960,S002,P0010,Groceries,SUP-04,2023-12-09,2023-12-15,75,6,False,simulation
PO-SIM-0000961,S002,P0011,Groceries,SUP-04,2023-12-09,2023-12-15,215,6,False,simulation
PO-SIM-0000962,S002,P0015,Clothing,SUP-01,2023-12-09,2023-12-12,25,3,False,simulation
PO-SIM-0000963,S002,P0018,Clothing,SUP-01,2023-12-09,2023-12-12,69,3,False,simulation
PO-SIM-0000964,S003,P0001,Toys,SUP-05,2023-12-09,2023-12-12,114,3,False,simulation
PO-SIM-0000965,S003,P0003,Electronics,SUP-02,2023-12-09,2023-12-13,36,4,False,simulation
PO-SIM-0000966,S003,P0006,Toys,SUP-05,2023-12-09,2023-12-12,22,3,False,simulation
PO-SIM-0000967,S003,P0010,Groceries,SUP-04,2023-12-09,2023-12-15,48,6,False,simulation
PO-SIM-0000968,S004,P0005,Clothing,SUP-01,2023-12-09,2023-12-12,74,3,False,simulation
PO-SIM-0000969,S004,P0008,Furniture,SUP-03,2023-12-09,2023-12-14,8,5,False,simulation
PO-SIM-0000970,S004,P0012,Electronics,SUP-02,2023-12-09,2023-12-13,89,4,False,simulation
PO-SIM-0000971,S004,P0014,Furniture,SUP-03,2023-12-09,2023-12-14,18,5,False,simulation
PO-SIM-0000972,S004,P0016,Furniture,SUP-03,2023-12-09,2023-12-14,105,5,False,simulation
PO-SIM-0000973,S004,P0017,Clothing,SUP-01,2023-12-09,2023-12-12,27,3,False,simulation
PO-SIM-0000974,S004,P0020,Furniture,SUP-03,2023-12-09,2023-12-14,77,5,False,simulation
PO-SIM-0000975,S005,P0011,Electronics,SUP-02,2023-12-09,2023-12-13,86,4,False,simulation
PO-SIM-0000976,S005,P0017,Toys,SUP-05,2023-12-09,2023-12-12,24,3,False,simulation
PO-SIM-0000977,S001,P0001,Electronics,SUP-02,2023-12-10,2023-12-14,30,4,False,simulation
PO-SIM-0000978,S001,P0002,Clothing,SUP-01,2023-12-10,2023-12-13,74,3,False,simulation
PO-SIM-0000979,S001,P0013,Toys,SUP-05,2023-12-10,2023-12-13,16,3,False,simulation
PO-SIM-0000980,S001,P0014,Groceries,SUP-04,2023-12-10,2023-12-16,23,6,False,simulation
PO-SIM-0000981,S001,P0015,Toys,SUP-05,2023-12-10,2023-12-13,22,3,False,simulation
PO-SIM-0000982,S001,P0017,Toys,SUP-05,2023-12-10,2023-12-13,73,3,False,simulation
PO-SIM-0000983,S001,P0018,Groceries,SUP-04,2023-12-10,2023-12-16,41,6,False,simulation
PO-SIM-0000984,S001,P0019,Furniture,SUP-03,2023-12-10,2023-12-15,41,5,False,simulation
PO-SIM-0000985,S002,P0006,Clothing,SUP-01,2023-12-10,2023-12-13,93,3,False,simulation
PO-SIM-0000986,S002,P0008,Groceries,SUP-04,2023-12-10,2023-12-16,88,6,False,simulation
PO-SIM-0000987,S002,P0012,Electronics,SUP-02,2023-12-10,2023-12-14,56,4,False,simulation
PO-SIM-0000988,S002,P0018,Clothing,SUP-01,2023-12-10,2023-12-13,66,3,False,simulation
PO-SIM-0000989,S003,P0003,Electronics,SUP-02,2023-12-10,2023-12-14,56,4,False,simulation
PO-SIM-0000990,S003,P0007,Groceries,SUP-04,2023-12-10,2023-12-16,51,6,False,simulation
PO-SIM-0000991,S003,P0009,Groceries,SUP-04,2023-12-10,2023-12-16,66,6,False,simulation
PO-SIM-0000992,S003,P0010,Groceries,SUP-04,2023-12-10,2023-12-16,53,6,False,simulation
PO-SIM-0000993,S003,P0019,Groceries,SUP-04,2023-12-10,2023-12-16,9,6,False,simulation
PO-SIM-0000994,S004,P0005,Clothing,SUP-01,2023-12-10,2023-12-13,39,3,False,simulation
PO-SIM-0000995,S004,P0010,Groceries,SUP-04,2023-12-10,2023-12-16,35,6,False,simulation
PO-SIM-0000996,S004,P0012,Electronics,SUP-02,2023-12-10,2023-12-14,50,4,False,simulation
PO-SIM-0000997,S004,P0014,Furniture,SUP-03,2023-12-10,2023-12-15,45,5,False,simulation
PO-SIM-0000998,S005,P0004,Groceries,SUP-04,2023-12-10,2023-12-16,34,6,True,simulation
PO-SIM-0000999,S005,P0008,Groceries,SUP-04,2023-12-10,2023-12-16,34,6,False,simulation
PO-SIM-0001000,S005,P0009,Groceries,SUP-04,2023-12-10,2023-12-16,1,6,False,simulation
PO-SIM-0001001,S005,P0017,Toys,SUP-05,2023-12-10,2023-12-13,4,3,False,simulation
PO-SIM-0001002,S005,P0018,Clothing,SUP-01,2023-12-10,2023-12-13,80,3,False,simulation
PO-SIM-0001003,S001,P0003,Clothing,SUP-01,2023-12-11,2023-12-14,1,3,False,simulation
PO-SIM-0001004,S001,P0008,Electronics,SUP-02,2023-12-11,2023-12-15,21,4,False,simulation
PO-SIM-0001005,S001,P0012,Groceries,SUP-04,2023-12-11,2023-12-17,4,6,False,simulation
PO-SIM-0001006,S001,P0013,Toys,SUP-05,2023-12-11,2023-12-14,11,3,False,simulation
PO-SIM-0001007,S001,P0015,Toys,SUP-05,2023-12-11,2023-12-14,4,3,False,simulation
PO-SIM-0001008,S001,P0017,Toys,SUP-05,2023-12-11,2023-12-14,2,3,False,simulation
PO-SIM-0001009,S002,P0006,Clothing,SUP-01,2023-12-11,2023-12-14,38,3,False,simulation
PO-SIM-0001010,S002,P0008,Groceries,SUP-04,2023-12-11,2023-12-17,20,6,False,simulation
PO-SIM-0001011,S002,P0016,Clothing,SUP-01,2023-12-11,2023-12-14,24,3,False,simulation
PO-SIM-0001012,S003,P0006,Toys,SUP-05,2023-12-11,2023-12-14,26,3,False,simulation
PO-SIM-0001013,S003,P0008,Clothing,SUP-01,2023-12-11,2023-12-14,5,3,False,simulation
PO-SIM-0001014,S003,P0010,Groceries,SUP-04,2023-12-11,2023-12-17,69,6,False,simulation
PO-SIM-0001015,S003,P0014,Groceries,SUP-04,2023-12-11,2023-12-17,56,6,False,simulation
PO-SIM-0001016,S003,P0019,Groceries,SUP-04,2023-12-11,2023-12-17,18,6,False,simulation
PO-SIM-0001017,S004,P0002,Groceries,SUP-04,2023-12-11,2023-12-17,126,6,False,simulation
PO-SIM-0001018,S004,P0005,Clothing,SUP-01,2023-12-11,2023-12-14,33,3,False,simulation
PO-SIM-0001019,S004,P0006,Groceries,SUP-04,2023-12-11,2023-12-17,97,6,False,simulation
PO-SIM-0001020,S004,P0012,Electronics,SUP-02,2023-12-11,2023-12-15,22,4,False,simulation
PO-SIM-0001021,S005,P0001,Groceries,SUP-04,2023-12-11,2023-12-17,38,6,False,simulation
PO-SIM-0001022,S005,P0003,Toys,SUP-05,2023-12-11,2023-12-14,39,3,False,simulation
PO-SIM-0001023,S005,P0004,Groceries,SUP-04,2023-12-11,2023-12-17,103,6,False,simulation
PO-SIM-0001024,S005,P0015,Groceries,SUP-04,2023-12-11,2023-12-17,6,6,False,simulation
PO-SIM-0001025,S005,P0017,Toys,SUP-05,2023-12-11,2023-12-14,25,3,False,simulation
PO-SIM-0001026,S005,P0018,Clothing,SUP-01,2023-12-11,2023-12-14,15,3,False,simulation
PO-SIM-0001027,S001,P0002,Clothing,SUP-01,2023-12-12,2023-12-15,75,3,False,simulation
PO-SIM-0001028,S001,P0003,Clothing,SUP-01,2023-12-12,2023-12-15,193,3,False,simulation
PO-SIM-0001029,S001,P0004,Electronics,SUP-02,2023-12-12,2023-12-16,116,4,False,simulation
PO-SIM-0001030,S001,P0008,Electronics,SUP-02,2023-12-12,2023-12-16,59,4,False,simulation
PO-SIM-0001031,S001,P0009,Clothing,SUP-01,2023-12-12,2023-12-15,31,3,False,simulation
PO-SIM-0001032,S001,P0013,Toys,SUP-05,2023-12-12,2023-12-15,28,3,False,simulation
PO-SIM-0001033,S001,P0015,Toys,SUP-05,2023-12-12,2023-12-15,24,3,False,simulation
PO-SIM-0001034,S001,P0018,Groceries,SUP-04,2023-12-12,2023-12-18,77,6,False,simulation
PO-SIM-0001035,S001,P0019,Furniture,SUP-03,2023-12-12,2023-12-17,66,5,False,simulation
PO-SIM-0001036,S002,P0006,Clothing,SUP-01,2023-12-12,2023-12-15,2,3,False,simulation
PO-SIM-0001037,S002,P0008,Groceries,SUP-04,2023-12-12,2023-12-18,49,6,False,simulation
PO-SIM-0001038,S002,P0009,Groceries,SUP-04,2023-12-12,2023-12-18,209,6,False,simulation
PO-SIM-0001039,S002,P0010,Groceries,SUP-04,2023-12-12,2023-12-18,12,6,False,simulation
PO-SIM-0001040,S003,P0001,Toys,SUP-05,2023-12-12,2023-12-15,108,3,False,simulation
PO-SIM-0001041,S003,P0002,Groceries,SUP-04,2023-12-12,2023-12-18,68,6,False,simulation
PO-SIM-0001042,S003,P0003,Electronics,SUP-02,2023-12-12,2023-12-16,37,4,False,simulation
PO-SIM-0001043,S003,P0006,Toys,SUP-05,2023-12-12,2023-12-15,30,3,False,simulation
PO-SIM-0001044,S003,P0010,Groceries,SUP-04,2023-12-12,2023-12-18,5,6,False,simulation
PO-SIM-0001045,S003,P0011,Electronics,SUP-02,2023-12-12,2023-12-16,68,4,True,simulation
PO-SIM-0001046,S003,P0019,Groceries,SUP-04,2023-12-12,2023-12-18,45,6,False,simulation
PO-SIM-0001047,S004,P0005,Clothing,SUP-01,2023-12-12,2023-12-15,32,3,False,simulation
PO-SIM-0001048,S004,P0008,Furniture,SUP-03,2023-12-12,2023-12-17,13,5,False,simulation
PO-SIM-0001049,S004,P0012,Electronics,SUP-02,2023-12-12,2023-12-16,43,4,False,simulation
